UP-log2(FC)	UP-entry	UP-mgi_symbol	UP-refseq_mrna	UP-entrezgene	UP-description
1.44288158539719	8524	Tmem205	NM_001253868	235043	transmembrane protein 205 [Source:MGI Symbol
1.44286450274299	6686	L2hgdh	NM_145443	217666	L-2-hydroxyglutarate dehydrogenase [Source:MGI Symbol
1.44211098361001	2840	Acp6	NM_019800	66659	acid phosphatase 6
1.44143561242609	3994	Adamtsl4	NM_144899	229595	ADAMTS-like 4 [Source:MGI Symbol
1.44039540139397	554	Icosl	NM_015790	50723	icos ligand [Source:MGI Symbol
1.43959684066918	7786	Adpgk	NM_028121	72141	ADP-dependent glucokinase [Source:MGI Symbol
1.43851860038944	10786	Grwd1	0	101612	glutamate-rich WD repeat containing 1 [Source:MGI Symbol
1.43838237248832	6933	Fmc1	0	66117	formation of mitochondrial complex V assembly factor 1 [Source:MGI Symbol
1.43823126115793	2833	Ubfd1	NM_138589	28018	ubiquitin family domain containing 1 [Source:MGI Symbol
1.43722086841041	424	Il6ra	NM_001310676	16194	interleukin 6 receptor
1.43485522909309	1626	Slc30a5	NM_022885	69048	solute carrier family 30 (zinc transporter)
1.43378194208377	7668	Slc7a6	NM_178798	330836	solute carrier family 7 (cationic amino acid transporter
1.4336024973269	7471	Fkbp4	0	14228	FK506 binding protein 4 [Source:MGI Symbol
1.43299712237275	855	Lsp1	NM_001271510	16985	lymphocyte specific 1 [Source:MGI Symbol
1.4326492082372	1420	Gm13241	0	NA	predicted gene 13241 [Source:MGI Symbol
1.43262500433481	361	Ap4m1	NM_021392	11781	adaptor-related protein complex AP-4
1.42931034446743	4448	Gmnn	0	57441	geminin [Source:MGI Symbol
1.4288995958789	1798	Eif2a	NM_001005509	229317	eukaryotic translation initiation factor 2A [Source:MGI Symbol
1.4281983166579	8432	Slc29a2	NM_007854	13340	solute carrier family 29 (nucleoside transporters)
1.42735178814082	10150	Akr7a5	NM_025337	110198	aldo-keto reductase family 7
1.42707873674727	3170	Tmem261	NM_025849	66928	transmembrane protein 261 [Source:MGI Symbol
1.42667604157314	5516	Dnase1	0	13419	deoxyribonuclease I [Source:MGI Symbol
1.42567224119688	421	Calcrl	NM_018782	54598	calcitonin receptor-like [Source:MGI Symbol
1.4232284472755	478	Foxp1	NM_001197321	108655	forkhead box P1 [Source:MGI Symbol
1.42243802184694	642	Arrb1	NM_177231	109689	arrestin
1.42221019170835	5684	Ftsj3	NM_025310	56095	FtsJ RNA methyltransferase homolog 3 (E. coli) [Source:MGI Symbol
1.42212318257874	4436	Hsp90b1	0	22027	heat shock protein 90
1.4216217035273	5946	Pycrl	NM_025412	66194	pyrroline-5-carboxylate reductase-like [Source:MGI Symbol
1.42103200781804	1112	Palm	NM_023128	18483	paralemmin [Source:MGI Symbol
1.42084660380668	307	Asxl1	NM_001039939	228790	additional sex combs like 1 [Source:MGI Symbol
1.41988989023798	8099	Gga2	NM_028758	74105	golgi associated
1.41977900362606	2666	Fkbp5	NM_010220	14229	FK506 binding protein 5 [Source:MGI Symbol
1.41971885272926	4258	Rap1gap	NM_029563	110351	Rap1 GTPase-activating protein [Source:MGI Symbol
1.41956668072527	4839	Fam213a	NM_001316740	70564	family with sequence similarity 213
1.41942474528831	717	Rab43	NM_001039394	69834	RAB43
1.41760076095066	662	Eif3f	NM_025344	66085	eukaryotic translation initiation factor 3
1.41737524579215	8230	Xylb	NM_001033209	102448	xylulokinase homolog (H. influenzae) [Source:MGI Symbol
1.41649544072379	4595	Cd3eap	NM_145822	70333	CD3E antigen
1.41637027076127	1672	Mis18bp1	NM_172578	217653	MIS18 binding protein 1 [Source:MGI Symbol
1.41480449428001	6913	Tmem86a	NM_026436	67893	transmembrane protein 86A [Source:MGI Symbol
1.41403193549481	2376	Trim47	0	217333	tripartite motif-containing 47 [Source:MGI Symbol
1.41389326576974	9148	Lhpp	0	76429	phospholysine phosphohistidine inorganic pyrophosphate phosphatase [Source:MGI Symbol
1.41325962171811	1011	P2rx7	NM_011027	18439	purinergic receptor P2X
1.41282613072236	559	Tlr7	NM_001290758	170743	toll-like receptor 7 [Source:MGI Symbol
1.41280237053628	10147	Gm8186	0	NA	predicted gene 8186 [Source:MGI Symbol
1.41168147515796	10237	Tacc2	0	57752	transforming
1.41150474848992	1158	Zgrf1	0	71643	zinc finger
1.41077965639493	263	Fam168b	NM_174997	214469	family with sequence similarity 168
1.41076810592491	2246	Rnf26	0	213211	ring finger protein 26 [Source:MGI Symbol
1.41069146577544	6957	Cd22	NM_009845	12483	CD22 antigen [Source:MGI Symbol
1.40982969217077	4835	Pfdn5	NM_027044	56612	prefoldin 5 [Source:MGI Symbol
1.40923403683169	4257	Cracr2b	NM_001025103	213573	calcium release activated channel regulator 2B [Source:MGI Symbol
1.40906455181922	2745	Mdh1	NM_008618	17449	malate dehydrogenase 1
1.4088365615641	8272	Rrp12	NM_199447	107094	ribosomal RNA processing 12 homolog (S. cerevisiae) [Source:MGI Symbol
1.40879438865695	4485	Imp3	NM_133976	102462	IMP3
1.40788299327217	3081	Gm11560	0	NA	predicted gene 11560 [Source:MGI Symbol
1.4049048016835	10467	Gm7332	0	NA	predicted gene 7332 [Source:MGI Symbol
1.40449767083453	5363	Rpl24	NM_024218	68193	ribosomal protein L24 [Source:MGI Symbol
1.40358441134669	2245	Gm44667	0	NA	predicted gene 44667 [Source:MGI Symbol
1.40151563993308	806	Exoc4	NM_009148	20336	exocyst complex component 4 [Source:MGI Symbol
1.40007064233007	402	Plcg2	NM_172285	234779	phospholipase C
1.39993993386158	2371	Fchsd2	0	207278	FCH and double SH3 domains 2 [Source:MGI Symbol
1.39930466567594	1637	Ska2	NM_025377	66140	spindle and kinetochore associated complex subunit 2 [Source:MGI Symbol
1.39816591978388	991	Pkd1	NM_013630	18763	polycystic kidney disease 1 homolog [Source:MGI Symbol
1.39753862895093	9211	Papss2	NM_001201470	23972	3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:MGI Symbol
1.39510802484148	7662	Tmem147	0	69804	transmembrane protein 147 [Source:MGI Symbol
1.39366432180076	455	Stk10	NM_009288	20868	serine/threonine kinase 10 [Source:MGI Symbol
1.3935947142904	376	Galnt10	NM_134189	171212	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 [Source:MGI Symbol
1.39336518123803	1903	Dbt	NM_010022	13171	dihydrolipoamide branched chain transacylase E2 [Source:MGI Symbol
1.39290541758018	795	Prkacb	NM_011100	18749	protein kinase
1.39272881732528	8159	Zfp202	0	80902	zinc finger protein 202 [Source:MGI Symbol
1.3921786295935	3071	Eif3k	NM_028659	73830	eukaryotic translation initiation factor 3
1.39203915460421	7269	Atp5g1	NM_007506	11951	ATP synthase
1.39176394998709	815	Utp3	NM_023054	65961	UTP3 small subunit processome component [Source:MGI Symbol
1.3915558291691	9358	Snrpg	NM_026506	68011	small nuclear ribonucleoprotein polypeptide G [Source:MGI Symbol
1.3903989352977	374	Heatr5a	NM_177171	320487	HEAT repeat containing 5A [Source:MGI Symbol
1.38961091257171	5995	Cpox	NM_007757	12892	coproporphyrinogen oxidase [Source:MGI Symbol
1.38932602697719	4699	Sgsh	0	27029	N-sulfoglucosamine sulfohydrolase (sulfamidase) [Source:MGI Symbol
1.38677339773827	2614	H2afx	NM_010436	15270	H2A histone family
1.38663157762117	8180	Gm9761	0	NA	predicted gene 9761 [Source:MGI Symbol
1.38637546205822	1716	Snx5	0	69178	sorting nexin 5 [Source:MGI Symbol
1.38636774699129	3604	Trip13	NM_027182	69716	thyroid hormone receptor interactor 13 [Source:MGI Symbol
1.38615883035893	1224	Mad2l1	0	56150	MAD2 mitotic arrest deficient-like 1 [Source:MGI Symbol
1.38527619417028	3327	Wars2	NM_027462	70560	tryptophanyl tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol
1.38450676443733	9197	Gm10123	0	NA	predicted pseudogene 10123 [Source:MGI Symbol
1.38375192227616	6536	Gadd45gip1	NM_183358	102060	growth arrest and DNA-damage-inducible
1.38245491324244	1283	Hprt	NM_013556	15452	hypoxanthine guanine phosphoribosyl transferase [Source:MGI Symbol
1.37870006801931	977	Tspan32	NM_001128080	27027	tetraspanin 32 [Source:MGI Symbol
1.3775021801165	2090	Dnajc3	NM_008929	100037258	DnaJ heat shock protein family (Hsp40) member C3 [Source:MGI Symbol
1.37576949508672	8209	Dennd5b	NM_177192	320560	DENN/MADD domain containing 5B [Source:MGI Symbol
1.37462991063677	753	Mycbp2	NM_207215	105689	MYC binding protein 2 [Source:MGI Symbol
1.37414789862087	1182	Gm8355	0	NA	predicted pseudogene 8355 [Source:MGI Symbol
1.37406660378754	412	Wdfy3	NM_172882	72145	WD repeat and FYVE domain containing 3 [Source:MGI Symbol
1.37396631069558	5676	Enpp1	NM_008813	18605	ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:MGI Symbol
1.37396478949505	3424	Cnnm2	NM_033569	94219	cyclin M2 [Source:MGI Symbol
1.37263035321998	1831	Cdc25b	NM_023117	12531	cell division cycle 25B [Source:MGI Symbol
1.37152971780113	580	Igbp1	NM_008784	18518	immunoglobulin (CD79A) binding protein 1 [Source:MGI Symbol
1.3711968436232	9668	Ydjc	NM_026940	69101	YdjC homolog (bacterial) [Source:MGI Symbol
1.37105434712658	8973	Ybx3	NM_139117	56449	Y box protein 3 [Source:MGI Symbol
1.37090363906777	1548	Gm2a	NM_010299	14667	GM2 ganglioside activator protein [Source:MGI Symbol
1.3704577340245	11099	Cenpw	NM_001109747	66311	centromere protein W [Source:MGI Symbol
1.36990024483517	1009	Abcb7	NM_009592	11306	ATP-binding cassette
1.36894025109022	11592	Ica1	0	15893	islet cell autoantigen 1 [Source:MGI Symbol
1.3627876536356	10727	Lsm5	NM_025520	66373	LSM5 homolog
1.36247375684802	590	Mmd	0	67468	monocyte to macrophage differentiation-associated [Source:MGI Symbol
1.36244020425123	785	Gmip	NM_198101	78816	Gem-interacting protein [Source:MGI Symbol
1.36199613123456	8198	Snhg15	0	NA	small nucleolar RNA host gene 15 [Source:MGI Symbol
1.36135989754415	1610	Fut11	NM_028428	73068	fucosyltransferase 11 [Source:MGI Symbol
1.36124962524285	4650	Adcy3	0	104111	adenylate cyclase 3 [Source:MGI Symbol
1.36089693302136	1705	Eme1	NM_177752	268465	essential meiotic structure-specific endonuclease 1 [Source:MGI Symbol
1.36077532721854	9034	Usp10	NM_009462	22224	ubiquitin specific peptidase 10 [Source:MGI Symbol
1.36056914431056	10699	Gm28437	0	NA	predicted gene 28437 [Source:MGI Symbol
1.35672007782811	3079	Gm17354	0	NA	predicted gene
1.35632943728438	8742	Zfp449	NM_030139	78619	zinc finger protein 449 [Source:MGI Symbol
1.35622296671585	766	Tlr9	NM_031178	81897	toll-like receptor 9 [Source:MGI Symbol
1.35396493234732	5993	Idi1	NM_145360	319554	isopentenyl-diphosphate delta isomerase [Source:MGI Symbol
1.35382972028771	2216	Gm37699	0	NA	predicted gene
1.35316491543525	4929	Lsm6	NM_001191004	78651	LSM6 homolog
1.35303335454764	2852	Cers5	0	71949	ceramide synthase 5 [Source:MGI Symbol
1.3520844008102	6217	Anp32e	NM_023210	66471	acidic (leucine-rich) nuclear phosphoprotein 32 family
1.35128791087788	11520	Dus4l	NM_028002	71916	dihydrouridine synthase 4-like (S. cerevisiae) [Source:MGI Symbol
1.35063830246964	10395	Dph6	NM_025675	66632	diphthamine biosynthesis 6 [Source:MGI Symbol
1.34997718657491	8963	Nipa1	NM_153578	233280	non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human) [Source:MGI Symbol
1.34970284999941	5277	Prim1	NM_008921	19075	DNA primase
1.34968712774048	2119	Limd2	NM_172397	67803	LIM domain containing 2 [Source:MGI Symbol
1.34966155039926	2604	Ccdc22	NM_138603	54638	coiled-coil domain containing 22 [Source:MGI Symbol
1.34925421544071	8424	Ndufb2	0	68198	NADH dehydrogenase (ubiquinone) 1 beta subcomplex
1.34911185380808	4035	Tmem64	NM_181401	100201	transmembrane protein 64 [Source:MGI Symbol
1.34896482117333	3111	Tram2	NM_177409	170829	translocating chain-associating membrane protein 2 [Source:MGI Symbol
1.34890200380702	821	Coro7	NM_030205	78885	coronin 7 [Source:MGI Symbol
1.3487993282379	8402	Gm3244	0	NA	predicted pseudogene 3244 [Source:MGI Symbol
1.34837981363822	7452	Gm44950	0	NA	predicted gene 44950 [Source:MGI Symbol
1.34799266961019	632	Maml2	NM_001013813	270118	mastermind like 2 (Drosophila) [Source:MGI Symbol
1.34758374530876	7309	Gm14399	0	665001	predicted gene 14399 [Source:MGI Symbol
1.34714056385722	1777	Gm43984	0	NA	predicted gene
1.34655955995644	1476	Ptger1	NM_013641	19216	prostaglandin E receptor 1 (subtype EP1) [Source:MGI Symbol
1.34432053715292	4138	Evl	NM_001163394	14026	Ena-vasodilator stimulated phosphoprotein [Source:MGI Symbol
1.34310980195025	1242	Smarca2	0	67155	SWI/SNF related
1.34130113482553	4544	Cysltr1	NM_001281859	58861	cysteinyl leukotriene receptor 1 [Source:MGI Symbol
1.3400686639805	1121	Sept9	NM_001113486	53860	septin 9 [Source:MGI Symbol
1.33963453201017	10445	2010107E04Rik	NM_027360	70257	RIKEN cDNA 2010107E04 gene [Source:MGI Symbol
1.33875962825865	2022	Mpp6	NM_001164733	56524	membrane protein
1.33832677447659	4616	Rom1	NM_009073	19881	rod outer segment membrane protein 1 [Source:MGI Symbol
1.33802525338503	3716	Gm10156	0	NA	predicted gene 10156 [Source:MGI Symbol
1.33638028657171	1740	Trim59	NM_025863	66949	tripartite motif-containing 59 [Source:MGI Symbol
1.33617902538777	1044	Frmd6	NM_028127	319710	FERM domain containing 6 [Source:MGI Symbol
1.33547514772154	966	Pdpr	0	319518	pyruvate dehydrogenase phosphatase regulatory subunit [Source:MGI Symbol
1.33517595859171	2885	Wdr3	NM_175552	269470	WD repeat domain 3 [Source:MGI Symbol
1.33484307962733	1123	Lap3	NM_024434	66988	leucine aminopeptidase 3 [Source:MGI Symbol
1.33478937518779	1507	Ddi2	NM_001017966	68817	DNA-damage inducible protein 2 [Source:MGI Symbol
1.33471269800814	4200	Sms	NM_009214	20603	spermine synthase [Source:MGI Symbol
1.33383347231511	3346	Tpt1-ps3	0	NA	tumor protein
1.33302993636712	10245	Gm10222	0	NA	predicted gene 10222 [Source:MGI Symbol
1.33287883558501	1686	Egfem1	0	75740	EGF-like and EMI domain containing 1 [Source:MGI Symbol
1.33221457820225	4119	Cep72	NM_028959	74470	centrosomal protein 72 [Source:MGI Symbol
1.33203820822206	4320	St14	NM_011176	19143	suppression of tumorigenicity 14 (colon carcinoma) [Source:MGI Symbol
1.33115669122596	4577	Eif3m	NM_145380	98221	eukaryotic translation initiation factor 3
1.33109305182269	8583	Nolc1	NM_001039352	70769	nucleolar and coiled-body phosphoprotein 1 [Source:MGI Symbol
1.33101695788332	9883	Rnmtl1	NM_183263	67390	RNA methyltransferase like 1 [Source:MGI Symbol
1.33052368204025	1731	BC055324	0	381306	cDNA sequence BC055324 [Source:MGI Symbol
1.33047927972306	715	Ncapd3	NM_178113	78658	non-SMC condensin II complex
1.32748961029267	869	Arhgap18	0	73910	Rho GTPase activating protein 18 [Source:MGI Symbol
1.32676975405591	822	Zdhhc9	NM_172465	208884	zinc finger
1.32586149228042	7474	Zfp12	NM_177681	231866	zinc finger protein 12 [Source:MGI Symbol
1.32580313057324	2461	Ttc21b	NM_001047604	73668	tetratricopeptide repeat domain 21B [Source:MGI Symbol
1.32279374159064	3564	Prkra	NM_011871	23992	protein kinase
1.32216865257269	8517	Gm4631	NM_001100415	627914	predicted gene 4631 [Source:MGI Symbol
1.3216379918313	1661	Acsl3	NM_028817	74205	acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol
1.32155169914354	2262	Akap8	NM_019774	56399	A kinase (PRKA) anchor protein 8 [Source:MGI Symbol
1.32126038403317	4417	9330151L19Rik	0	NA	RIKEN cDNA 9330151L19 gene [Source:MGI Symbol
1.32025795604015	410	D930015E06Rik	NM_172681	229473	RIKEN cDNA D930015E06 gene [Source:MGI Symbol
1.31851630255643	6255	Fahd1	NM_023480	68636	fumarylacetoacetate hydrolase domain containing 1 [Source:MGI Symbol
1.31810102978506	7784	Gm14306	0	545490	zinc finger protein 973 [Source:MGI Symbol
1.31713783061445	1164	Pot1b	NM_028370	72836	protection of telomeres 1B [Source:MGI Symbol
1.31712034929684	5770	Gm26782	0	NA	predicted gene
1.31655253534098	3274	Fdps	NM_001253751	110196	farnesyl diphosphate synthetase [Source:MGI Symbol
1.31567688478751	6738	Hist2h2ac	NM_175662	319176	histone cluster 2
1.31557076913614	537	Slc12a9	0	83704	solute carrier family 12 (potassium/chloride transporters)
1.31512973957061	1855	Sgcb	NM_011890	24051	sarcoglycan
1.31469051884398	1214	Bahcc1	NM_198423	268515	BAH domain and coiled-coil containing 1 [Source:MGI Symbol
1.31436510667427	1377	Oxa1l	0	69089	oxidase assembly 1-like [Source:MGI Symbol
1.31407762684387	7569	Cd300a	NM_170758	217303	CD300A molecule [Source:MGI Symbol
1.31286579100784	1722	0	0	NA	0
1.31167474744311	4197	Tfb2m	NM_008249	15278	transcription factor B2
1.31158572105784	6208	Col11a2	0	12815	collagen
1.31048163828508	4307	Galnt1	NM_013814	14423	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 [Source:MGI Symbol
1.30832936215066	1825	Ampd2	0	109674	adenosine monophosphate deaminase 2 [Source:MGI Symbol
1.30735673694534	4147	Gm9843	0	NA	predicted gene 9843 [Source:MGI Symbol
1.30605329976638	10053	Xrcc6bp1	NM_026858	68876	XRCC6 binding protein 1 [Source:MGI Symbol
1.3049655761278	2321	0	0	NA	0
1.30477400683422	687	Rabgap1l	NM_001038621	29809	RAB GTPase activating protein 1-like [Source:MGI Symbol
1.30462430980404	4381	Cryl1	NM_030004	68631	crystallin
1.30452837132398	3963	Naprt	NM_172607	223646	nicotinate phosphoribosyltransferase [Source:MGI Symbol
1.30396127261939	961	Marveld1	NM_183195	277010	MARVEL (membrane-associating) domain containing 1 [Source:MGI Symbol
1.30342377351829	2445	Gm15459	0	NA	predicted gene 15459 [Source:MGI Symbol
1.30290500981927	7740	Etfb	NM_026695	110826	electron transferring flavoprotein
1.302012395434	11795	Tmem150a	NM_144916	232086	transmembrane protein 150A [Source:MGI Symbol
1.30160204726275	1202	Mb21d2	NM_177718	239796	Mab-21 domain containing 2 [Source:MGI Symbol
1.30126323274169	5192	Gm44293	0	NA	predicted gene
1.30093486227972	3253	Osgep	0	66246	O-sialoglycoprotein endopeptidase [Source:MGI Symbol
1.29895152212488	2053	Flt1	NM_010228	14254	FMS-like tyrosine kinase 1 [Source:MGI Symbol
1.29885482485016	610	Ddx26b	0	236790	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B [Source:MGI Symbol
1.29880713828116	4410	Hcn2	NM_008226	15166	hyperpolarization-activated
1.29817755831718	5863	Sgk1	NM_001161845	20393	serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol
1.29691468294967	4698	As3mt	NM_020577	57344	arsenic (+3 oxidation state) methyltransferase [Source:MGI Symbol
1.29516248682331	557	Ap1g2	0	11766	adaptor protein complex AP-1
1.29373614995503	666	Aldh16a1	0	69748	aldehyde dehydrogenase 16 family
1.29319094846311	1265	Herpud1	NM_022331	64209	homocysteine-inducible
1.29318778086501	1000	Gsn	NM_001206367	227753	gelsolin [Source:MGI Symbol
1.29128026971385	1469	Arhgap26	0	71302	Rho GTPase activating protein 26 [Source:MGI Symbol
1.28973030393993	6293	Pprc1	0	226169	peroxisome proliferative activated receptor
1.28860335913096	609	Uggt1	NM_198899	320011	UDP-glucose glycoprotein glucosyltransferase 1 [Source:MGI Symbol
1.28826023402783	1252	Akap11	0	219181	A kinase (PRKA) anchor protein 11 [Source:MGI Symbol
1.28778400189631	656	Eif4b	NM_145625	75705	eukaryotic translation initiation factor 4B [Source:MGI Symbol
1.28744130566013	11600	Prmt3	0	71974	protein arginine N-methyltransferase 3 [Source:MGI Symbol
1.2869205970766	1307	Gna15	0	14676	guanine nucleotide binding protein
1.28677096519157	1662	Gm26848	0	NA	predicted gene
1.28607038370412	3231	Gm26792	0	NA	predicted gene
1.28356169947018	6944	Ide	NM_031156	15925	insulin degrading enzyme [Source:MGI Symbol
1.28350306606166	4475	U2af1l4	0	NA	U2 small nuclear RNA auxiliary factor 1-like 4 [Source:MGI Symbol
1.28309115413766	7026	Naa38	0	78304	N(alpha)-acetyltransferase 38
1.28267105853726	7194	D3Ertd751e	0	73852	DNA segment
1.28231151297943	9165	Mcee	0	73724	methylmalonyl CoA epimerase [Source:MGI Symbol
1.28143379117427	835	Akr1b10	NM_172398	67861	aldo-keto reductase family 1
1.27949484272328	4822	Porcn	NM_145908	53627	porcupine homolog (Drosophila) [Source:MGI Symbol
1.27815894987907	11284	Guca1a	NM_008189	14913	guanylate cyclase activator 1a (retina) [Source:MGI Symbol
1.27767514562969	1022	Tecr	0	106529	trans-2
1.27459762660407	6193	Sdf2l1	NM_022324	64136	stromal cell-derived factor 2-like 1 [Source:MGI Symbol
1.2745913241955	428	Man1c1	NM_207237	230815	mannosidase
1.27451019849747	3433	5430434F05Rik	0	NA	RIKEN cDNA 5430434F05 gene [Source:MGI Symbol
